mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9206419944763183,0.09081920028631567,0.10954632759094238,0.00940020839459944,squared_error,,sqrt,0.75,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 500}",0.6098877109269921,0.691234594867731,0.6222163926354668,0.588701592574961,0.6088437082182829,0.6241767998446868,0.035208985107583135,43
0.12473173141479492,0.040707041045753775,0.04491868019104004,0.024519846366364034,squared_error,,log2,,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 50}",0.626451689914274,0.6833769108569941,0.6293405048303963,0.5768521386469134,0.5705202927756077,0.6173083074048371,0.04103475474335012,115
0.24604783058166504,0.0648077548902305,0.04167041778564453,0.013884561499907293,squared_error,,log2,,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 100}",0.6232365476779059,0.6837442707708703,0.631372938933616,0.5890900648775093,0.5885250022451076,0.6231937649010018,0.03492348762280725,56
0.41247243881225587,0.058032582425916,0.0589447021484375,0.010573897560608201,squared_error,,log2,,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 200}",0.6109536322252171,0.6939520409489566,0.6335948126680896,0.5912317776957265,0.6018241829533214,0.6263112892982623,0.036590624861414595,27
1.0630094051361083,0.06732122681445109,0.08151082992553711,0.014667600439063034,squared_error,,log2,,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 500}",0.6166663150973442,0.6971840074240494,0.62739975890772,0.5941523100933858,0.6082494374969629,0.6287303658038924,0.035911901220224154,11
0.07361006736755371,0.015092579060055386,0.0325505256652832,0.007953088503430635,squared_error,,log2,0.25,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 50}",0.5216503493915698,0.6132164192860018,0.5804271147916633,0.5367361700627773,0.515015269522954,0.5534090646109933,0.03759675415525704,374
0.23136401176452637,0.04285754861846807,0.07064781188964844,0.04256867378782087,squared_error,,log2,0.25,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 100}",0.5377024613177359,0.6188451545681103,0.576937961100592,0.5416593498231583,0.5243553959561382,0.5599000645531469,0.03421606138807418,359
0.352597713470459,0.08656799915697286,0.04475302696228027,0.0028637310022791205,squared_error,,log2,0.25,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 200}",0.5531228075121851,0.6216614759611461,0.5615873929883233,0.5474801896415549,0.5312549855456966,0.5630213703297813,0.03094941461405033,338
0.7255177974700928,0.07516668051817454,0.07791309356689453,0.0124905068874034,squared_error,,log2,0.25,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 500}",0.5570757114723146,0.6274865073391859,0.5633605158527257,0.5569518900028569,0.5456404370928691,0.5701030123519905,0.029255450540190745,303
0.08658766746520996,0.009648054044375558,0.035424089431762694,0.010938261884720676,squared_error,,log2,0.5,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 50}",0.5660856715346014,0.6451443625801782,0.5964847080350981,0.5932746147868454,0.5721635263678702,0.5946305766609186,0.02784420572109845,247
0.1834587574005127,0.041714317491028934,0.04580965042114258,0.02390647241337855,squared_error,,log2,0.5,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 100}",0.5697009907177779,0.6621071505844063,0.5967638623986122,0.5913902764681579,0.5819443742792487,0.6003813308896406,0.0322031259259068,222
0.3358611106872559,0.035177738634429155,0.06566762924194336,0.016692679227378635,squared_error,,log2,0.5,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 200}",0.5877118707040372,0.654820621500225,0.603906447258577,0.5867949914550988,0.582109283773448,0.6030686429382771,0.026903256768673976,201
0.8207417488098144,0.11523986187496477,0.10498838424682617,0.016991181057730006,squared_error,,log2,0.5,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 500}",0.5950843125340894,0.6660036338537538,0.6037510535923838,0.5809180925584958,0.5813611342004644,0.6054236453478374,0.03149336734558399,184
0.0874664306640625,0.00829585607869238,0.03955678939819336,0.004546479501795068,squared_error,,log2,0.75,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 50}",0.6165695068558563,0.6695356982990891,0.6195189732400674,0.5811540398891445,0.6020089096219425,0.6177574255812199,0.02923466204949509,108
0.20156421661376953,0.06325019542581108,0.041058683395385744,0.0061558040077077944,squared_error,,log2,0.75,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 100}",0.6093002329799888,0.6821279325892537,0.6162573249064627,0.5859129887767314,0.6024168415552379,0.6192030641615348,0.03303419107630415,90
0.3833686351776123,0.036455377359718474,0.056750917434692384,0.011237725708064136,squared_error,,log2,0.75,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 200}",0.6064580405182285,0.6844705713972744,0.6196016724981248,0.58379741109307,0.5988153467446586,0.6186286084502713,0.034899889142791345,95
0.8262285709381103,0.1476539201860984,0.0977691650390625,0.011094606771198438,squared_error,,log2,0.75,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 500}",0.6132420885547261,0.6838555403744009,0.6145974119852663,0.5874599051644323,0.6054114163289388,0.6209132724815529,0.03292385631475553,70
0.11785340309143066,0.02208410812889301,0.060964441299438475,0.033863077244336105,squared_error,10,sqrt,,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 50}",0.5979276389890857,0.668316635821726,0.6092905224154463,0.5737169990131594,0.5602968751039412,0.6019097342686719,0.03743439610681975,213
0.21693105697631837,0.011428225588708058,0.0450406551361084,0.026712468496643223,squared_error,10,sqrt,,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 100}",0.600964174454556,0.6801358485828252,0.6187189675476503,0.5786252513842911,0.5820259419714455,0.6120940367881536,0.036936977726259125,140
0.31502318382263184,0.04151645852813051,0.05892157554626465,0.015671936430431268,squared_error,10,sqrt,,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 200}",0.6021728199663761,0.6778433133082484,0.6092508105894631,0.5724778166215689,0.5957142934884858,0.6114918107948284,0.035398896455885946,143
0.7092328548431397,0.07390785209246398,0.08390450477600098,0.008889799758390838,squared_error,10,sqrt,,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 500}",0.602430208412875,0.6781865351358783,0.6099113476469888,0.5689971886545935,0.6046437591747345,0.6128338078050141,0.035711288686842486,136
0.11057100296020508,0.035423906992267905,0.06194052696228027,0.02942530085719107,squared_error,10,sqrt,0.25,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 50}",0.5536949669665956,0.6082241745663355,0.566215872312702,0.5575006203107145,0.5316321390925336,0.5634535546497762,0.0251209424801943,337
0.16780428886413573,0.029370450946608753,0.031495857238769534,0.00915087236653225,squared_error,10,sqrt,0.25,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 100}",0.5472283778552038,0.6084214916519477,0.5519179594657204,0.546157638852582,0.5386133248567544,0.5584677585364417,0.025339047265088156,368
0.2565017223358154,0.017089607454799337,0.04232654571533203,0.012086595434114774,squared_error,10,sqrt,0.25,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 200}",0.5550940657314646,0.619320782988942,0.5613955296912339,0.5340287753315582,0.5299627130955531,0.5599603733677504,0.032005331595208554,357
0.6456245422363281,0.034293504692983756,0.07532563209533691,0.008785389279935777,squared_error,10,sqrt,0.25,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 500}",0.5586526294066254,0.6313924911637827,0.5624811849920477,0.5357370802197232,0.5394385361928654,0.5655403843950089,0.034533587288277504,325
0.0845870018005371,0.01470249383851759,0.03811039924621582,0.00965011711475382,squared_error,10,sqrt,0.5,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 50}",0.5813465836545177,0.6403719561805543,0.5822564109945826,0.5546741295191048,0.5648116068211018,0.5846921374339722,0.029710886912569012,280
0.13211874961853026,0.027801156946419422,0.04476776123046875,0.013555484324547666,squared_error,10,sqrt,0.5,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 100}",0.5740087502509983,0.6489102484042668,0.5825145663871627,0.5552463565654153,0.5626257883122869,0.584661141984026,0.03345688367104112,281
0.30244951248168944,0.05020521508900766,0.046724128723144534,0.011494776410521174,squared_error,10,sqrt,0.5,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 200}",0.5753200681638369,0.6471448976798986,0.5899524590228018,0.5585618699394044,0.5743161935563509,0.5890590976724586,0.030695124401194068,265
0.7072124004364013,0.07475785950335267,0.08718109130859375,0.014772964327112352,squared_error,10,sqrt,0.5,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 500}",0.5812507334805408,0.6545564392680567,0.5868344350386816,0.5617171476844021,0.5677715714127605,0.5904260653768884,0.03330831557182131,259
0.06483650207519531,0.004631169462643007,0.033298492431640625,0.00981576640629945,squared_error,10,sqrt,0.75,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 50}",0.5981926168880758,0.6760753642811503,0.5887231025356074,0.5594348083898539,0.585777293268336,0.6016406370726047,0.03937577378990329,216
0.2144075393676758,0.038461155861350876,0.02841339111328125,0.008855172955427287,squared_error,10,sqrt,0.75,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 100}",0.5969918573323254,0.6809501519514735,0.5907023560337179,0.563722922289142,0.5899345248311276,0.6044603624875572,0.03991563151601699,194
0.2916409969329834,0.031297188894554816,0.04930415153503418,0.006793641799244583,squared_error,10,sqrt,0.75,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 200}",0.5928055236690164,0.6781442418582,0.5950940859554383,0.5577554045323146,0.5899466764691141,0.6027491864968167,0.040075518826725665,204
0.7303825855255127,0.04697954884996968,0.09100074768066406,0.022186121092609246,squared_error,10,sqrt,0.75,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 500}",0.5992145763328138,0.6728713347595178,0.6064418092706882,0.5622273666393761,0.5944075835724374,0.6070325341149666,0.036230124202809855,174
0.13265442848205566,0.03838859785795923,0.03501381874084473,0.013043006411681648,squared_error,10,log2,,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 50}",0.5675616156236131,0.6483587721922309,0.5882940989110844,0.5556805972253887,0.5707819280676081,0.586135402403985,0.0328165129361464,279
0.1781224250793457,0.05258000506085573,0.06829361915588379,0.042641807147473204,squared_error,10,log2,,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 100}",0.5754869365350874,0.6587960682359094,0.6011808444174008,0.5579350795982982,0.5866470834957848,0.5960092024564961,0.03443076501147926,244
0.3005068302154541,0.030655434937483777,0.051157140731811525,0.012190527921623765,squared_error,10,log2,,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 200}",0.5824176679046082,0.6618835683324976,0.6038192837229237,0.5738276815191761,0.5908583316045584,0.6025613066167528,0.03126998643242597,207
0.6770323753356934,0.02434742056665803,0.0752446174621582,0.01112619236657446,squared_error,10,log2,,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 500}",0.5965166109191886,0.6669511734704633,0.6109928615092568,0.573886045078545,0.591265188781728,0.6079223759518364,0.03181148219674633,163
0.12562575340270996,0.0400990483591116,0.042665529251098636,0.01779661972184461,squared_error,10,log2,0.25,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 50}",0.5249561101965707,0.590676263850827,0.5320210299315884,0.5512652264175515,0.524659609266805,0.5447156479326685,0.02493636917680825,384
0.17854704856872558,0.04352722174085717,0.039006948471069336,0.027756904766453466,squared_error,10,log2,0.25,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 100}",0.544407383310919,0.6078633439371566,0.558165815720548,0.5460964204531578,0.5395325523755601,0.5592131031594683,0.025085946357737858,364
0.25667634010314944,0.022935146702928053,0.038049745559692386,0.00837371321417764,squared_error,10,log2,0.25,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 200}",0.5523504635342824,0.6146813276273839,0.5476545491791897,0.5446115307618882,0.5348272267783989,0.5588250195762285,0.028511554701138038,367
0.6355810165405273,0.04970232153848677,0.0750117301940918,0.016771551671842258,squared_error,10,log2,0.25,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 500}",0.5549414954907792,0.6260550967083847,0.5526239957259123,0.5369461823938022,0.5475468086862824,0.5636227158010322,0.03182517820630661,336
0.07803616523742676,0.011731621721859096,0.04012107849121094,0.01250617054030847,squared_error,10,log2,0.5,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 50}",0.5622157234012375,0.6599129562680726,0.5795291671362266,0.5732390578614068,0.576859843579935,0.5903513496493757,0.035277192292912166,260
0.1509981632232666,0.03351453694198141,0.037558698654174806,0.0168784439672942,squared_error,10,log2,0.5,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 100}",0.5606064123902272,0.6536889749812396,0.5921040682201153,0.5608920225795129,0.5693724845584567,0.5873327925459103,0.035105254292188755,277
0.2688008785247803,0.011752793160869055,0.03490910530090332,0.004118802423797563,squared_error,10,log2,0.5,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 200}",0.5798846222816836,0.6430109431274345,0.5824189960188533,0.5669939923422183,0.5686471011030758,0.5881911309746531,0.028067116784252513,273
0.671001672744751,0.02804337232590585,0.07088751792907715,0.01410636702066501,squared_error,10,log2,0.5,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 500}",0.5843945949086351,0.6379872120466351,0.5858660623599264,0.5610610352160627,0.5721374041720816,0.5882892617406681,0.026431743840226903,271
0.09417209625244141,0.02339399337857195,0.03801770210266113,0.01430531229232445,squared_error,10,log2,0.75,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 50}",0.5916658559187045,0.6558809840690764,0.6177298849185907,0.5596877573170809,0.5722559601484603,0.5994440884743826,0.034350413757657856,230
0.15841522216796874,0.022738270626527304,0.03253726959228516,0.00924399543563618,squared_error,10,log2,0.75,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 100}",0.5852460205106604,0.6585514044385843,0.6085480655312858,0.5689413403189193,0.5678104026551452,0.597819446690919,0.03375219326671981,236
0.28119559288024903,0.023080188088429408,0.0511777400970459,0.013509573683525192,squared_error,10,log2,0.75,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 200}",0.591609099337495,0.6707120241527814,0.6073301015141932,0.5688962905038557,0.5782967663575667,0.6033688563731784,0.03607229710058125,200
0.6894776344299316,0.02973396479844723,0.11831140518188477,0.010239737633810307,squared_error,10,log2,0.75,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 500}",0.5908199968874688,0.6648114491196044,0.6065068182638308,0.5719460434498024,0.5830039755328613,0.6034176566507136,0.03269441089527322,199
0.13898520469665526,0.06181493934837633,0.047747230529785155,0.02294112433670522,squared_error,20,sqrt,,50,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 50}",0.6047494407185956,0.6777443775760726,0.6176152141221254,0.5692683588619116,0.5988737734102102,0.6136502329377831,0.03575220009311827,131
0.1840059280395508,0.030914321536781225,0.03228507041931152,0.0041225548124378605,squared_error,20,sqrt,,100,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 100}",0.5980661070213212,0.6856265581098715,0.6151756975114884,0.5877911041485504,0.6020881851631206,0.6177495303908704,0.03505463649921715,109
0.45169720649719236,0.024277205302480516,0.04987640380859375,0.003325739261128946,squared_error,20,sqrt,,200,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 200}",0.6095720704657352,0.6874987680371284,0.6129116378997698,0.5885201516527087,0.6066664706099962,0.6210338197330676,0.03428845350821699,68
1.1808667659759522,0.06329684577108992,0.07469701766967773,0.015175779278682444,squared_error,20,sqrt,,500,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 500}",0.617380474656883,0.6904488621633652,0.6215285105354212,0.5926165851029763,0.6143415995949971,0.6272632064107285,0.033137104602951016,19
0.07868046760559082,0.009283128117139935,0.027704811096191405,0.0051535197154560135,squared_error,20,sqrt,0.25,50,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 50}",0.5541302197295731,0.6244655930531797,0.5819046952326375,0.5209052993121528,0.5436954365017224,0.5650202487658531,0.03560422055246395,330
0.28658385276794435,0.0679592221553256,0.0341191291809082,0.00896353594646567,squared_error,20,sqrt,0.25,100,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 100}",0.5456633634825527,0.6316337937456705,0.5688325580505225,0.5246659158616712,0.5368243135616171,0.5615239889404068,0.03791820372084851,354
0.34348244667053224,0.048774588345727635,0.045545530319213864,0.008009043639075241,squared_error,20,sqrt,0.25,200,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 200}",0.5537304601129951,0.636747260240973,0.5639517169529662,0.5387051698381271,0.5511152137511566,0.5688499641792436,0.03488800665044625,310
0.6557013988494873,0.02116695431711883,0.09347128868103027,0.007558321039776462,squared_error,20,sqrt,0.25,500,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 500}",0.5622291642442063,0.6376621935317692,0.5624319792878048,0.544573995753824,0.5560169279250855,0.5725828521485379,0.033179769829964484,290
0.10610637664794922,0.03252675006696087,0.029509687423706056,0.0055395626097646785,squared_error,20,sqrt,0.5,50,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 50}",0.6042314146754817,0.6465611973523887,0.5867954534264057,0.5813046184738739,0.593941116090793,0.6025667600037886,0.023295905645866657,206
0.17191462516784667,0.026773321194874786,0.04664697647094727,0.011329325019038838,squared_error,20,sqrt,0.5,100,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 100}",0.5924233463955202,0.6629932879017469,0.5815378609133562,0.5813050121306655,0.5823779024681432,0.6001274819618864,0.03170605688121131,223
0.30751404762268064,0.025961379974485024,0.05472097396850586,0.007015679063880235,squared_error,20,sqrt,0.5,200,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 200}",0.6008003062701399,0.6697101492614246,0.5909109372013819,0.5816115259606649,0.5879162134784728,0.6061898264344169,0.03235843191653595,176
0.8641491413116456,0.12333154778096231,0.11283602714538574,0.015821366670292544,squared_error,20,sqrt,0.5,500,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 500}",0.6021360350824656,0.6696253300791268,0.5991542622085843,0.5765168778308521,0.5887505754260376,0.6072366161254134,0.032462680179665235,173
0.10159821510314941,0.012051482158888112,0.03917384147644043,0.005058487596325616,squared_error,20,sqrt,0.75,50,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 50}",0.5943906916585919,0.6722467817923174,0.6035593611501539,0.5878615631541617,0.5928287327193351,0.6101774260949121,0.031447097115940945,148
0.2644166946411133,0.06258197269767078,0.04859018325805664,0.02480762849807181,squared_error,20,sqrt,0.75,100,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 100}",0.6050329156612043,0.6845314395958413,0.6170779152736277,0.5949883806695675,0.6011057436023584,0.6205472789605199,0.03279614411515958,74
