mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8359252452850342,0.044537365597673545,0.12072439193725586,0.00590251087518527,squared_error,,sqrt,0.75,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 500}",0.6111166752308647,0.6873220597852938,0.6319362259627022,0.58698224984354,0.6048787547585295,0.6244471931161861,0.03456467252240398,80
0.10229320526123047,0.01820572620732882,0.050238180160522464,0.02897810868844293,squared_error,,log2,,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 50}",0.609897127316263,0.6883266778960939,0.6349219583597682,0.5678614575293596,0.6008965031922097,0.6203807448587388,0.0401893372875985,110
0.1914437770843506,0.02645538197050076,0.05634961128234863,0.016756368029006024,squared_error,,log2,,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 100}",0.6174682044459044,0.6915360842799767,0.6320804296139559,0.599708292767012,0.6124680892581909,0.630652220073008,0.03215864494014111,23
0.34794368743896487,0.04348942629302133,0.0761756420135498,0.021150392907611736,squared_error,,log2,,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 200}",0.6113545237284204,0.6878265598893957,0.6353885636205693,0.5959528797028306,0.6066172677719821,0.6274279589426396,0.0328435169337944,48
0.7909469127655029,0.08553521468870895,0.0858534336090088,0.009592377947548724,squared_error,,log2,,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 500}",0.6131439051666051,0.6934020029938751,0.6345064359137215,0.5962701902288075,0.6083471864976604,0.6291339441601339,0.03442976624228325,36
0.12833852767944337,0.026859794751544923,0.048012828826904295,0.01642999669128148,squared_error,,log2,0.25,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 50}",0.5382924324741709,0.5939188870587956,0.5445477441472737,0.535064713052142,0.5347773391686503,0.5493202231802066,0.022574962184314734,378
0.14540619850158693,0.030904522011111837,0.0443112850189209,0.023898723397773575,squared_error,,log2,0.25,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 100}",0.5342141830898309,0.6031033198861426,0.5484863284924794,0.528900576819872,0.5534897987624646,0.553638841410158,0.026315791152003287,364
0.2961456775665283,0.04076549739838123,0.0538881778717041,0.01083513828402495,squared_error,,log2,0.25,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 200}",0.5461995306928847,0.6137004823164631,0.5501272996852387,0.5420625113786172,0.5496625437536621,0.5603504735653732,0.026831575826661954,345
0.7301964282989502,0.047134256421405535,0.09704704284667968,0.014016284285806799,squared_error,,log2,0.25,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 500}",0.5585252820015225,0.6230498399942646,0.5546613343837647,0.5452640855318229,0.5501058175636141,0.5663212718949977,0.028709608483867704,319
0.08471770286560058,0.02094224926711801,0.04410219192504883,0.021333723276580972,squared_error,,log2,0.5,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 50}",0.5885026449244124,0.6670050309895668,0.5951229563014421,0.5521312093336115,0.6076875965148192,0.6020898876127704,0.03734790761408654,229
0.18201823234558107,0.029603440604277102,0.044352388381958006,0.02169036399047592,squared_error,,log2,0.5,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 100}",0.5833830790249539,0.6708182156616508,0.595937025706923,0.5614824149306596,0.5890713452968489,0.6001384161242073,0.03717739514913488,243
0.27617950439453126,0.03677466607154972,0.04868669509887695,0.00779831190162579,squared_error,,log2,0.5,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 200}",0.5886431006488964,0.6711977975175241,0.613430399338299,0.5648725348784702,0.5848039658276155,0.6045895596421611,0.036709723868455994,202
0.7374879837036132,0.04142547752782814,0.10569157600402831,0.006384902854167016,squared_error,,log2,0.5,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 500}",0.5964104843709668,0.6678173422602312,0.6096015173208922,0.5701891669122725,0.5886785264228075,0.606539407457434,0.03318827489468983,189
0.08487286567687988,0.003765105396780838,0.03803701400756836,0.016412951962418255,squared_error,,log2,0.75,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 50}",0.6171388819744408,0.6881657609722542,0.6116079897470819,0.5716013561028446,0.6103587283290932,0.6197745434251429,0.03784259900838716,113
0.17837271690368653,0.025623901780822765,0.052357149124145505,0.014091780048178962,squared_error,,log2,0.75,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 100}",0.6123873224806641,0.6922381078044431,0.6169508757225256,0.5933063657685327,0.6100463908289425,0.6249858125210216,0.03456277491342056,74
0.28908915519714357,0.06415556103036936,0.060904836654663085,0.008684246695668129,squared_error,,log2,0.75,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 200}",0.618543674093982,0.6966654396636001,0.6182324343309186,0.5953436136946084,0.6116413964903694,0.6280853116546956,0.03530942403341147,41
0.7576164722442627,0.07082912185417826,0.09779009819030762,0.018791179756192915,squared_error,,log2,0.75,500,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 500}",0.6138749542105375,0.6882557371159423,0.619856861314309,0.593536266669459,0.6174173723085485,0.6265882383237593,0.032206698217533476,55
0.10992259979248047,0.027426347655077375,0.03418397903442383,0.00943824181779387,squared_error,10,sqrt,,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 50}",0.5896779594826436,0.6798345475311344,0.5877319266731689,0.5507071500604677,0.6032331922020191,0.6022369551898867,0.04253427762984591,228
0.2064948558807373,0.009034492528871172,0.043087339401245116,0.009133552534780721,squared_error,10,sqrt,,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 100}",0.5950886144946987,0.6758266825254597,0.6039856779039704,0.5497839281357624,0.5953095052224144,0.6039988816564611,0.040628542826376804,208
0.3396328926086426,0.05179590248596643,0.06245512962341308,0.01327175866651687,squared_error,10,sqrt,,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 200}",0.5886719896125433,0.6809696424501317,0.6108070762852488,0.5606738235796127,0.5985197845206638,0.6079284632896401,0.04008899164287504,174
0.7979450225830078,0.07567270228066282,0.07354874610900879,0.01507086754471324,squared_error,10,sqrt,,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 500}",0.5999853739778875,0.678505564198278,0.6148446307709552,0.5669200350596366,0.6054896037338711,0.6131490415481258,0.03645111863352176,142
0.10058703422546386,0.031595190187587906,0.029927825927734374,0.006849392896050288,squared_error,10,sqrt,0.25,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 50}",0.5577457974958069,0.5926432890986375,0.5423427040867899,0.5322680554785417,0.5266380524267695,0.5503275797173091,0.023650571127433562,377
0.14273672103881835,0.015170754819037742,0.036764097213745114,0.008030639982721183,squared_error,10,sqrt,0.25,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 100}",0.5572203554496337,0.6110483009110074,0.5281996474382141,0.5388197241603906,0.5248108687160655,0.5520197793350622,0.03160182687325351,372
0.26635241508483887,0.03399185908579177,0.05650153160095215,0.02378930876894246,squared_error,10,sqrt,0.25,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 200}",0.5497139179409394,0.6140783803735435,0.5392938500284881,0.5296574687155997,0.5328834394735754,0.5531254113064292,0.031236826233128498,367
0.6978134155273438,0.047147166077337155,0.07287898063659667,0.01717742726213387,squared_error,10,sqrt,0.25,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 500}",0.553329763434833,0.6337979642229457,0.5513151907915035,0.5366259562633988,0.5433831732418651,0.5636904095909092,0.03555397791426856,331
0.11065921783447266,0.03690780718079336,0.042943477630615234,0.018266392046296764,squared_error,10,sqrt,0.5,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 50}",0.5904733324102451,0.6684367800221096,0.5845193881021797,0.5595164369328094,0.5609559637096574,0.5927803802354001,0.039791307343742886,263
0.15917434692382812,0.03721337444271114,0.03135104179382324,0.010166086920329102,squared_error,10,sqrt,0.5,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 100}",0.5865357151994204,0.6641604495474844,0.5728478069620941,0.5661163611962399,0.5703837493398192,0.5920088164490116,0.03671789767161655,266
0.28105802536010743,0.02396851069352446,0.05269536972045898,0.021204449671349858,squared_error,10,sqrt,0.5,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 200}",0.5852935627996578,0.659898308730613,0.583936453463915,0.557346654266439,0.5717965541404257,0.59165430668021,0.035576996744843686,268
0.6736026287078858,0.033564857493174144,0.10285663604736328,0.013178048638728056,squared_error,10,sqrt,0.5,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 500}",0.5872414333502647,0.6600604140218622,0.5848432477288767,0.5637068594608299,0.5776319329826516,0.5946967775088969,0.033694697277700185,254
0.08434791564941406,0.020340819339017362,0.05711750984191895,0.03803860658041268,squared_error,10,sqrt,0.75,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 50}",0.5920043206499093,0.673361731036262,0.6113756476698399,0.5770862800567154,0.5816872000073335,0.6071030358840119,0.035166493826304365,182
0.178916072845459,0.03127287139773471,0.05927252769470215,0.04951981508258788,squared_error,10,sqrt,0.75,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 100}",0.5779146023781165,0.675801185788664,0.6122188965624089,0.5603840638399213,0.5830214863810461,0.6018680469900314,0.04055398947835022,231
0.29396882057189944,0.030224882437470166,0.05178303718566894,0.010436802141181315,squared_error,10,sqrt,0.75,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 200}",0.5797492773456963,0.6781718230304783,0.6204498974570387,0.569734673914057,0.5897079199809033,0.6075627183456347,0.03917924787502767,178
0.7351477146148682,0.03655031787634697,0.0912635326385498,0.01374282785757241,squared_error,10,sqrt,0.75,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 500}",0.5982371393461321,0.6777977327698606,0.6150834270579297,0.5655200138858858,0.5929260028988774,0.6099128631917371,0.03749851001774122,163
0.08866329193115234,0.006141610368216306,0.04457335472106934,0.012676304402291786,squared_error,10,log2,,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 50}",0.591565562106686,0.6690518773400149,0.5779801284839179,0.5719515443211899,0.5575180866767353,0.5936134397857089,0.039272545924752864,258
0.1568504810333252,0.028544494687784944,0.03552160263061523,0.013284722584175257,squared_error,10,log2,,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 100}",0.5978409844265119,0.6707974393832576,0.5878111444184813,0.5798642127704741,0.5815848657305863,0.6035797293458622,0.03419357178893384,213
0.3238868713378906,0.06851837482790138,0.05984930992126465,0.014547635840729342,squared_error,10,log2,,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 200}",0.5934616615073636,0.6668087364184749,0.5961257181139445,0.5726891859407537,0.5866831525034958,0.6031536908968065,0.03284709226909147,219
0.6987810611724854,0.0786085231579208,0.07980775833129883,0.017421282303837833,squared_error,10,log2,,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'n_estimators': 500}",0.5970440735393076,0.6719944210820115,0.611268736983818,0.5671036772465172,0.5909944313341596,0.6076810680371627,0.03517724516821726,177
0.09135117530822753,0.010255860602280177,0.043696022033691405,0.025370656743364996,squared_error,10,log2,0.25,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 50}",0.5462270884619456,0.5919019313276144,0.5510088634302825,0.5055037272428837,0.5289976873925821,0.5447278595710617,0.028471257845420945,383
0.15923609733581542,0.009741357044577246,0.04093947410583496,0.007490395356906209,squared_error,10,log2,0.25,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 100}",0.5484792630483666,0.6132556066465357,0.5684602231599292,0.5291293321251989,0.536169766894348,0.5590988383748756,0.030190329838039445,353
0.26169824600219727,0.04546445297089812,0.054564046859741214,0.008145509691845541,squared_error,10,log2,0.25,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 200}",0.5560415489826249,0.6200821862229903,0.5614521078049046,0.5315371866384604,0.5308452337879137,0.5599916526873787,0.03252008253930242,350
0.6253705024719238,0.057150664149746754,0.07506427764892579,0.00951924140199428,squared_error,10,log2,0.25,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.25, 'n_estimators': 500}",0.5558500508205633,0.6241942072970825,0.5573996959164365,0.5360111872455582,0.5469489653739066,0.5640808213307095,0.03100776366825897,330
0.07174491882324219,0.011677292940353719,0.02304692268371582,0.0046775371145223845,squared_error,10,log2,0.5,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 50}",0.5739555235334146,0.6320418696010073,0.5798090840166344,0.5487965665792862,0.5814064055310038,0.5832018898522693,0.027089850781664655,283
0.14889912605285643,0.029742188454851236,0.03398113250732422,0.00868968325279164,squared_error,10,log2,0.5,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 100}",0.5723009377242766,0.6476075333445304,0.5721843458213659,0.5471541768442623,0.5699246222810319,0.5818343232030934,0.03421893102359597,284
0.25400362014770506,0.027415679396775857,0.04527444839477539,0.002856637671098886,squared_error,10,log2,0.5,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 200}",0.5834986075332982,0.6433158925881032,0.5800824509141355,0.5530486273141616,0.569243382691833,0.5858377922083062,0.030636029518467358,278
0.6862838268280029,0.0662124267232346,0.08643097877502441,0.015749711142406014,squared_error,10,log2,0.5,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.5, 'n_estimators': 500}",0.582074696405987,0.6505810644037194,0.5844156263891898,0.5592499780685124,0.573542704556179,0.5899728139647176,0.03156093711118097,272
0.09200224876403809,0.013615454302469137,0.048998546600341794,0.019668227667656954,squared_error,10,log2,0.75,50,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 50}",0.5856233377220098,0.6446618063265315,0.598784981111935,0.5550342711213838,0.5601127778781405,0.5888434348320002,0.03222857168397936,273
0.1470808506011963,0.009017727041611846,0.034852457046508786,0.011961648776266117,squared_error,10,log2,0.75,100,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 100}",0.5824914512873293,0.6560250422397882,0.6007892997135065,0.5599762442618514,0.5737126874766816,0.5945989449958313,0.0334456110045162,255
0.26968817710876464,0.0424599402841706,0.06311602592468261,0.008640383846458368,squared_error,10,log2,0.75,200,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 200}",0.5864001082038646,0.6612611251000766,0.6045662170579438,0.5577134601796496,0.5781048509136162,0.5976091522910301,0.03520710463321205,250
0.7367283344268799,0.06210408607455094,0.09112429618835449,0.011162572876091046,squared_error,10,log2,0.75,500,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'max_samples': 0.75, 'n_estimators': 500}",0.5925761714365161,0.6638567421936701,0.6097238899730428,0.5624248351412289,0.5884194646476801,0.6034002206784276,0.033809895297787634,217
0.1069796085357666,0.029971426507066107,0.04549365043640137,0.024316778639659222,squared_error,20,sqrt,,50,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 50}",0.6159730857959018,0.6898413655301163,0.6020678697109092,0.569881302395085,0.5951887016982071,0.6145904650260439,0.04048891874003207,135
0.17558445930480956,0.030609037136647393,0.04508738517761231,0.01219344971034836,squared_error,20,sqrt,,100,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 100}",0.6073806185967063,0.6944529441113099,0.6175814084517919,0.58042624997826,0.6058833315384697,0.6211449105353075,0.03864491474304822,102
0.33903141021728517,0.04011150311480869,0.058619451522827146,0.008090233311489932,squared_error,20,sqrt,,200,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 200}",0.6029420595578421,0.701758999550863,0.624960108062153,0.5804177872373699,0.614318541758196,0.6248794992332848,0.041182746345468015,76
0.8535998344421387,0.12961227501920353,0.10184874534606933,0.005809975979477583,squared_error,20,sqrt,,500,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'n_estimators': 500}",0.6139438673012079,0.7033038864086887,0.6255719366748274,0.5893893696242862,0.6121598609423127,0.6288737841902645,0.03901799317117904,38
0.097068452835083,0.020710306019852454,0.04830412864685059,0.014214611156639525,squared_error,20,sqrt,0.25,50,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 50}",0.5805321004128823,0.6159764826090213,0.5614858663275513,0.5341595973957041,0.5427991841082218,0.5669906461706761,0.029245137565288012,318
0.17650632858276366,0.05392906791367207,0.0508514404296875,0.0052714424931208,squared_error,20,sqrt,0.25,100,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 100}",0.559333559752547,0.6224482924230866,0.5531620773156026,0.5316884920943369,0.5467157510914706,0.5626696345354087,0.031270972360940466,339
0.280745267868042,0.05587417463205348,0.04811305999755859,0.006666727240668259,squared_error,20,sqrt,0.25,200,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 200}",0.5604258529714787,0.6198193990078984,0.5568147678294428,0.531415196711043,0.5546193416123242,0.5646189116264374,0.02942127901056943,328
0.6862003803253174,0.07236083889869215,0.10369362831115722,0.00390074591039361,squared_error,20,sqrt,0.25,500,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 500}",0.5633424433764701,0.6326605667684955,0.5680122708782631,0.537227940715147,0.5525484200058017,0.5707583283488354,0.03271180508515716,303
0.11662087440490723,0.03603934672327342,0.030614757537841798,0.014122908080666288,squared_error,20,sqrt,0.5,50,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 50}",0.5967677274757913,0.6542648166887166,0.6147038855682057,0.5696651362906182,0.5798775591517505,0.6030558250350164,0.029832024455167493,221
0.16247062683105468,0.03200606934647895,0.04611992835998535,0.009165078393919434,squared_error,20,sqrt,0.5,100,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 100}",0.5989242762397567,0.6627347632254221,0.6083786699221012,0.5629910617107241,0.588983802023568,0.6044025146243145,0.03286675300144666,204
0.28363523483276365,0.016977721812408676,0.06851286888122558,0.020406225723691343,squared_error,20,sqrt,0.5,200,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 200}",0.5999395259193062,0.6676223446059703,0.6166711698532985,0.5622071669460231,0.5881670645467734,0.6069214543742744,0.03515536087088497,184
0.6780106544494628,0.025597061503650653,0.10474514961242676,0.0075153249728116085,squared_error,20,sqrt,0.5,500,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 500}",0.603164993141032,0.6735650092938735,0.6088491551068409,0.5703676971150662,0.601812866652367,0.611551944261836,0.03380608850108604,152
0.12197432518005372,0.020632285142978875,0.032146120071411134,0.009348628255434116,squared_error,20,sqrt,0.75,50,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 50}",0.6030247208322156,0.6805989758511384,0.6079132099587696,0.58166807883215,0.6127691336305229,0.6171948238209592,0.033432807277959976,126
0.18679385185241698,0.042911663960803655,0.0646435260772705,0.029733809493852882,squared_error,20,sqrt,0.75,100,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 100}",0.6012257477364478,0.6858993000091516,0.6224006817785613,0.5867142792345572,0.617822837342652,0.622812569220274,0.03398258400643186,91
